filename,locX,locY,globalX,globalY
stage_0313,105,369,14000,14279
stage_0313,107,94,14002,14004
stage_0313,371,227,14266,14137
stage_0316,253,322,14148,17004
stage_0316,329,10,14224,16692
stage_0316,386,364,14281,17046
stage_0314,141,329,14036,15163
stage_0317,179,132,14074,17738
stage_0318,450,374,14345,18904
stage_0318,737,415,14632,18945
stage_0318,767,464,14662,18994
stage_0343,245,269,15397,16951
stage_0121,515,658,5611,11796
stage_0374,334,496,16743,20874
stage_0374,391,486,16800,20864
